,사용년월,표준버스정류장ID,버스정류장ARS번호,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,행정동,역명
70,11,104000005,5005,8541.866666666667,2999.4666666666667,1978.6666666666667,1755.8333333333333,18338.75,39773.066666666666,42333.44827586207,84578.4,160815.0,119161.46666666667,66871.2,55352.4,61171.5,63196.93333333333,50836.8,59626.60714285714,75438.64285714287,71993.92857142857,93034.32142857143,65133.793103448275,48797.06896551724,45878.34482758621,41835.275862068964,23537.793103448275,중곡2동,중곡동입구삼거리
71,12,104000005,5005,7576.799999999999,2891.0,1008.0,1067.0,12679.333333333334,35982.5,39216.8,71854.20000000001,133074.9,106497.5,61679.799999999996,60743.0,57534.4,67556.70000000001,62028.700000000004,68580.0,77011.66666666667,82721.59999999999,109490.40000000001,68258.4,44215.0,44290.700000000004,44011.5,22606.2,중곡2동,중곡동입구삼거리
72,1,104000006,5006,12122.068965517241,4836.0,1849.0,591.4799999999999,21381.12,41499.379310344826,52387.75862068965,93430.34482758622,183622.62068965516,128249.37931034483,105774.4827586207,109542.41379310345,116161.1379310345,125632.75862068965,128340.0,119513.37931034483,142262.20689655174,142716.0,173369.24137931035,130184.8275862069,99868.41379310345,120893.03448275862,85978.03448275862,34696.066666666666,구의2동,어린이대공원후문아차산역
73,2,104000006,5006,10276.74074074074,2879.111111111111,603.0,880.2916666666667,18778.666666666664,35598.92307692308,40254.653846153844,77648.14814814816,160326.07407407407,110663.18518518518,95168.5925925926,94205.22222222222,100665.33333333333,117754.25925925926,113791.33333333334,113885.62962962964,127834.77777777778,133603.62962962964,154207.0,115622.22222222223,89689.48148148147,98851.92592592593,79614.66666666667,33161.769230769234,구의2동,어린이대공원후문아차산역
74,3,104000006,5006,13750.000000000002,2862.6666666666665,1742.5,1035.3000000000002,21558.85714285714,36192.125,42464.58333333333,81447.33333333333,143906.0,76982.04545454546,75627.20000000001,80542.9090909091,77595.30434782608,85933.56521739131,81462.85714285714,106664.38095238095,106576.0,113936.0,148632.72727272726,102475.62500000001,73295.0,66909.44,67896.0,37750.0,구의2동,어린이대공원후문아차산역
75,4,104000006,5006,23888.159999999996,2328.75,2354.0,1561.6363636363635,25046.38095238095,38707.5,52476.48,99777.1923076923,181763.07692307694,120053.0,105542.79166666667,90498.96153846155,95376.66666666666,93219.11538461539,97112.79999999999,110787.08333333334,113854.54545454546,100338.43478260869,109631.78260869565,101280.6956521739,87886.83333333333,78166.0,75928.84615384616,49137.200000000004,구의2동,어린이대공원후문아차산역
76,5,104000006,5006,9561.681818181818,3190.0,704.0,480.0,9650.666666666666,16416.95238095238,23011.714285714283,47788.666666666664,79490.9090909091,70780.90909090909,84668.18181818181,48382.086956521736,41284.69565217391,42777.91304347826,65605.5,35017.82608695652,63673.739130434784,30715.95238095238,36280.27272727273,29465.090909090908,34113.181818181816,30201.809523809523,29655.0,17019.136363636364,구의2동,어린이대공원후문아차산역
77,6,104000006,5006,11618.96551724138,2184.181818181818,936.3333333333334,600.6,10560.0,19994.464285714286,27724.25,50062.89655172414,86235.24137931035,66881.26666666666,49561.31034482759,54185.50000000001,60711.46666666667,61097.06896551724,58034.58620689655,70967.89655172414,95540.41379310345,71920.55172413793,92745.75862068965,71721.51724137932,59163.620689655174,54540.137931034486,47719.65517241379,26885.793103448275,구의2동,어린이대공원후문아차산역
78,7,104000006,5006,9422.903225806453,2254.153846153846,1522.7272727272727,757.2857142857143,11489.642857142857,20897.966666666667,26623.92857142857,52638.22580645161,84699.87096774194,58076.74193548388,42902.354838709674,37287.76666666666,42781.65517241379,39832.0,39530.4,47408.51612903226,44555.032258064515,57728.7,72183.83870967742,52675.0,48846.45161290323,47748.3870967742,34444.54838709677,22480.645161290322,구의2동,어린이대공원후문아차산역
79,8,104000006,5006,4010.2400000000002,1464.2105263157896,501.33333333333337,311.11111111111114,5265.0,8462.720000000001,12140.384615384615,22370.19230769231,44291.92307692308,38110.153846153844,29564.464285714286,27694.85714285714,31951.11111111111,26231.423076923078,31950.285714285714,30385.384615384617,27042.791666666668,35275.520000000004,34598.4,34686.81481481482,24053.999999999996,21673.44,27540.85714285714,11249.333333333334,구의2동,어린이대공원후문아차산역
80,9,104000006,5006,3935.4,698.3529411764706,230.0,244.79999999999998,4300.333333333333,9130.6,10654.666666666666,20052.41379310345,40859.862068965514,33229.24137931035,23270.0,28302.0,25565.0,31449.678571428572,34246.4,31772.48275862069,34734.206896551725,31930.344827586207,42418.96551724138,37552.53333333333,32899.16666666667,25162.666666666664,23648.0,12472.133333333333,구의2동,어린이대공원후문아차산역
81,10,104000006,5006,10725.0,2053.928571428571,1494.0,730.0,10438.392857142859,16841.290322580648,22183.870967741936,44624.6,86212.90322580645,55789.51612903226,46593.0,53093.42857142857,52945.16129032258,54004.31034482759,46337.793103448275,54966.26666666666,62504.12903225806,59015.22580645161,99458.48387096774,71698.4,55967.399999999994,55166.6129032258,53285.12903225806,25845.90322580645,구의2동,어린이대공원후문아차산역
82,11,104000006,5006,18203.666666666664,4165.0,2090.6153846153848,1398.1538461538462,27454.250000000004,37758.21428571429,45558.0,93982.23333333334,181431.63333333333,115580.40000000001,89286.33333333333,88511.8,98823.6,97138.53333333334,90868.5,100600.34482758622,123028.75,116019.42857142858,149308.42857142858,116616.1379310345,92468.5172413793,82808.44827586206,76759.72413793103,36400.24137931034,구의2동,어린이대공원후문아차산역
83,12,104000006,5006,15906.800000000001,8410.0,1781.0,900.0,21164.0,33079.200000000004,41233.5,74256.0,127613.40000000001,95608.0,73801.8,77014.8,89714.4,86181.99999999999,95535.7,104995.00000000001,111082.22222222222,124572.0,143260.7,111018.6,99149.40000000001,86645.59999999999,71150.4,37636.700000000004,구의2동,어린이대공원후문아차산역
84,1,104000007,5007,22208.827586206895,3276.5714285714284,1562.142857142857,1146.2,20422.76923076923,79904.27586206896,122006.62068965517,170464.5517241379,294935.1724137931,196686.6896551724,201106.75862068965,167371.03448275864,189188.1379310345,197982.41379310345,195163.1724137931,196583.1724137931,228981.17241379313,247229.58620689655,290972.4137931035,214153.4482758621,159924.3448275862,177933.24137931035,110713.96551724138,48716.8,능동,어린이대공원후문아차산역
85,2,104000007,5007,18527.777777777777,6804.0,711.3333333333333,910.4615384615386,15793.333333333334,57784.64,82375.70370370371,124381.48148148147,193066.07407407407,148747.1851851852,138188.0769230769,138634.07407407407,166886.2962962963,152888.96296296295,140182.3333333333,164305.55555555556,178493.3333333333,199711.2962962963,243197.99999999997,164331.0,123092.55555555555,119289.74074074074,88099.55555555555,41319.153846153844,능동,어린이대공원후문아차산역
86,3,104000007,5007,19789.875,2501.2000000000003,1080.0,896.2380952380952,16259.727272727272,51285.0,73121.16666666666,131222.0,186017.25,124542.78260869565,98666.33333333333,101178.99999999999,100200.54545454546,111553.39130434782,107587.04761904762,126200.57142857142,145806.95454545456,149741.5,178011.0,132971.25,90079.08333333334,74566.56,68345.12000000001,39117.08333333333,능동,어린이대공원후문아차산역
87,4,104000007,5007,31115.880000000005,4032.666666666667,2618.0,1751.0,19656.363636363636,61959.62499999999,84850.38461538461,160468.84615384616,228570.46153846153,161034.46153846153,139921.56,125764.92307692306,131946.22222222222,124977.69230769231,122622.5,132400.0,135223.36363636365,131158.69565217392,127860.6956521739,115953.78260869565,102656.5,92421.59999999999,83967.23076923077,52530.6,능동,어린이대공원후문아차산역
88,5,104000007,5007,12410.0,4929.0,871.7142857142858,1464.0,7886.222222222222,24796.090909090908,33825.42857142857,68120.57142857143,106136.0,67575.13043478261,50025.0,46311.0,53814.913043478264,48489.45454545455,45333.33333333333,44786.36363636364,51913.36363636364,36582.0,45403.09090909091,36505.565217391304,38182.69565217392,36338.27272727273,28037.772727272724,16458.272727272728,능동,어린이대공원후문아차산역
89,6,104000007,5007,8984.206896551725,2828.153846153846,1300.3333333333333,440.0,6695.52,25056.857142857145,34094.81481481482,58468.24137931035,81139.03448275862,67896.0,60144.793103448275,56483.666666666664,56963.73333333334,63435.1724137931,60180.8,64287.17241379311,86154.0,68341.03448275862,78242.20689655172,63016.55172413793,46065.1724137931,42446.06896551724,34182.93103448276,19895.58620689655,능동,어린이대공원후문아차산역
90,7,104000007,5007,12147.09677419355,3429.882352941176,1705.6000000000001,1240.2,8244.642857142859,34356.0,46147.5,74682.0,108153.03225806452,71779.93548387097,57600.64516129032,49714.7,52066.0,76429.79310344828,58498.73333333333,53035.3870967742,60494.51612903226,76260.33333333334,90535.35483870968,69198.3870967742,52728.51612903226,50785.967741935485,37704.1935483871,25941.483870967742,능동,어린이대공원후문아차산역
91,8,104000007,5007,4404.0,1245.2631578947369,442.0,338.91666666666663,3205.9166666666665,12739.2,15124.0,27144.0,47740.15384615385,33645.12,30203.321428571428,26651.000000000004,27806.03846153846,29662.5,33494.46428571428,30855.5,29874.239999999998,36601.28,34324.159999999996,25513.576923076922,19324.8,16931.52,20481.428571428572,10026.666666666666,능동,어린이대공원후문아차산역
92,9,104000007,5007,4039.333333333333,1023.6842105263158,391.125,321.59999999999997,3396.148148148148,13193.6,15189.333333333334,26242.517241379308,42295.034482758616,32267.586206896554,25117.793103448275,30249.517241379308,27632.0,33432.857142857145,31313.1,33625.862068965514,38383.03448275862,42176.1724137931,41516.10344827586,48119.86666666667,33429.13333333333,23216.0,21410.666666666668,14900.0,능동,어린이대공원후문아차산역
93,10,104000007,5007,11358.967741935483,2724.4,1116.8999999999999,783.75,5713.0344827586205,22798.1935483871,31362.709677419356,55738.4,77179.1935483871,57093.67741935484,47696.55172413793,54810.28571428571,55443.58064516129,56282.48275862069,42838.41379310345,52924.5,66773.06451612903,65437.93548387097,91388.61290322582,65912.0,53634.83333333333,50547.580645161295,45503.48387096774,25887.96774193549,능동,어린이대공원후문아차산역
94,11,104000007,5007,21269.233333333334,5753.6,2455.666666666667,1854.0,17230.214285714286,65151.66666666667,80064.3103448276,141912.93103448275,188888.56666666668,128650.0,107895.46666666667,111519.99999999999,118534.43333333335,115979.26666666666,104597.3,116820.8275862069,143383.5,141697.14285714287,163430.2142857143,143304.41379310345,95803.44827586207,91421.37931034483,75619.31034482758,43331.24137931035,능동,어린이대공원후문아차산역
95,12,104000007,5007,15965.400000000001,1456.0,924.0,475.0,10791.0,50722.8,63284.1,95733.40000000001,146137.5,115191.3,89011.20000000001,86156.79999999999,88498.79999999999,84789.4,81921.0,102679.2,119626.0,135085.6,146825.0,123724.7,84662.7,79384.8,65113.600000000006,36398.7,능동,어린이대공원후문아차산역
96,1,104000008,5101,9270.689655172415,7977.666666666666,1527.75,1914.8518518518517,1119.4615384615386,1392.7586206896553,4977.793103448276,5602.620689655172,14666.206896551725,6604.827586206897,6401.655172413793,6252.827586206897,7176.724137931034,8071.724137931034,9288.620689655172,11667.689655172415,12041.965517241379,15154.620689655174,20030.689655172413,17317.103448275862,14538.931034482757,16900.55172413793,13502.448275862069,7779.2,중곡1동,군자교
97,2,104000008,5101,7791.333333333334,7339.0,1206.2222222222222,1184.1304347826085,928.6249999999999,1111.32,3806.1153846153848,4871.111111111111,13885.925925925925,5417.777777777777,5338.615384615385,4218.666666666667,5654.0,7164.37037037037,8265.74074074074,9362.62962962963,11044.296296296296,11029.407407407407,16484.25925925926,14322.666666666666,12416.407407407407,13134.814814814816,11263.333333333334,8289.153846153848,중곡1동,군자교
98,3,104000008,5101,10791.5,7584.0,1825.3333333333335,1915.8,1302.0454545454545,1038.3333333333335,4456.833333333334,5000.0,12490.32,6258.086956521739,4776.260869565217,4952.5,4887.272727272728,5995.043478260869,5583.636363636364,7893.476190476191,10057.904761904761,10675.0,15725.727272727272,14331.875,8390.5,8718.8,8622.32,8539.208333333334,중곡1동,군자교
99,4,104000008,5101,17784.8,11374.555555555557,2562.0,2674.285714285714,2572.5,1198.5,5909.400000000001,6282.6923076923085,14802.846153846154,6442.307692307692,6009.2307692307695,4283.076923076923,5696.888888888889,6317.2307692307695,5928.4800000000005,7676.666666666667,8394.545454545454,9153.391304347826,11056.95652173913,13279.652173913042,10844.916666666668,10366.4,10958.23076923077,9507.08,중곡1동,군자교
100,5,104000008,5101,6097.090909090909,5616.999999999999,1751.6,1466.6666666666667,974.6666666666667,353.5714285714286,2739.0,3015.818181818182,6270.0,3051.5,2358.6521739130435,2170.4347826086955,2935.869565217391,2883.227272727273,3078.0,3089.739130434783,4780.434782608695,3950.4347826086955,4461.333333333334,4926.652173913044,4092.5454545454545,4090.909090909091,3922.9090909090905,3932.1739130434785,중곡1동,군자교
101,6,104000008,5101,4461.206896551725,3331.25,2100.0,1627.5,1074.84,360.6428571428571,2658.5555555555557,2534.655172413793,5413.0344827586205,3336.6666666666665,2956.7999999999997,2913.0333333333333,3239.7999999999997,4007.9310344827586,4725.931034482758,4625.689655172414,7776.0,6053.793103448276,8035.758620689654,8633.827586206897,5396.896551724138,6074.999999999999,5274.137931034483,4614.103448275862,중곡1동,군자교
102,7,104000008,5101,5766.774193548386,3958.25,3696.0,1781.4285714285716,1445.2857142857142,880.1333333333332,3634.7857142857147,3916.8387096774195,7624.774193548387,4134.290322580645,3449.290322580645,3169.4,4140.6,3899.9310344827586,5085.6,5452.25806451613,6982.25806451613,9024.6,9226.451612903227,11022.290322580644,8815.064516129032,8143.354838709678,6322.5161290322585,6476.709677419355,중곡1동,군자교
103,8,104000008,5101,2328.48,2320.0,1214.5384615384617,1235.4285714285713,609.5833333333334,301.92,1602.8400000000001,1312.8076923076922,3129.8076923076924,2582.16,1978.0714285714287,2450.714285714286,1927.6923076923078,2316.0,3368.8928571428573,3518.653846153846,3924.72,4740.200000000001,4209.120000000001,5925.8076923076915,3165.9230769230767,2992.0,3228.5714285714284,2581.185185185185,중곡1동,군자교
104,9,104000008,5101,1917.8666666666668,1595.0000000000002,168.0,716.25,511.5,294.8,1380.1000000000001,1552.0,3366.6206896551726,1558.9655172413795,1215.344827586207,1508.1379310344828,2024.6,2619.714285714286,3045.8333333333335,3136.344827586207,2787.137931034483,4033.586206896552,5093.241379310345,6234.5,4581.5,3956.0,3047.5,4073.6666666666665,중곡1동,군자교
105,10,104000008,5101,4507.354838709677,3259.5,1730.6666666666665,1157.3333333333335,1083.8709677419356,518.3225806451613,2912.0,2721.9,5661.290322580645,2704.3548387096776,1700.0,2432.1428571428573,2916.1935483870966,3471.448275862069,2896.206896551724,3252.0,4018.516129032258,5779.677419354839,7332.387096774193,7686.933333333333,6697.133333333333,5970.322580645162,5286.290322580645,4244.645161290323,중곡1동,군자교
106,11,104000008,5101,7666.666666666667,8038.75,4138.357142857143,3440.4,2492.285714285714,1113.2,5157.51724137931,6663.999999999999,12378.266666666666,5933.4,3653.8666666666672,4711.666666666667,6042.666666666667,6447.333333333333,6870.266666666666,7988.689655172414,9298.142857142857,12967.5,14210.0,18129.275862068967,13659.758620689656,10657.862068965516,9738.827586206897,7773.103448275862,중곡1동,군자교
